time="2024-05-08T16:20:13.207" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:13.207" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:16.211" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:16.211" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:19.216" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:19.216" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:22.219" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:22.219" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:25.223" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:25.223" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:28.226" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:28.227" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:31.230" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:31.230" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:34.233" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:34.233" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:37.237" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:37.237" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:40.241" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:40.241" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:43.245" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:43.245" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:46.250" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:46.251" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:49.256" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:49.256" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:52.260" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:52.260" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:55.264" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:55.265" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:20:58.270" level=warning msg="Resource predicate not passed, object not found..."
time="2024-05-08T16:20:58.270" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-05-08T16:21:01.270" level=info msg="Predicate processing timed out, continue the operation..."
time="2024-05-08T16:21:01.270" level=info msg="Performing pod actions in operation 1"
time="2024-05-08T16:21:01.270" level=info msg="Waiting all threads to finish on the current operation"
time="2024-05-08T16:21:01.277" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-05-08T16:21:06.278" level=info msg="One operation completed. Continue to run the next..."
time="2024-05-08T16:21:06.278" level=info msg="Performing pod actions in operation 2"
time="2024-05-08T16:21:06.279" level=info msg="Waiting all threads to finish on the current operation"
time="2024-05-08T16:21:06.283" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-05-08T16:21:11.284" level=info msg="One operation completed. Continue to run the next..."
time="2024-05-08T16:21:11.284" level=info msg="Performing pod actions in operation 3"
time="2024-05-08T16:21:11.284" level=info msg="Waiting all threads to finish on the current operation"
time="2024-05-08T16:21:11.288" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-05-08T16:21:16.289" level=info msg="One operation completed. Continue to run the next..."
time="2024-05-08T16:21:16.289" level=info msg="Performing pod actions in operation 4"
time="2024-05-08T16:21:16.289" level=info msg="Waiting all threads to finish on the current operation"
time="2024-05-08T16:21:16.294" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-05-08T16:21:21.294" level=info msg="One operation completed. Continue to run the next..."
time="2024-05-08T16:21:21.294" level=info msg="Performing pod actions in operation 5"
time="2024-05-08T16:21:21.294" level=info msg="Waiting all threads to finish on the current operation"
time="2024-05-08T16:21:21.299" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-05-08T16:21:26.299" level=info msg="One operation completed. Continue to run the next..."
time="2024-05-08T16:21:26.299" level=info msg="Performing pod actions in operation 6"
time="2024-05-08T16:21:26.299" level=info msg="Waiting all threads to finish on the current operation"
time="2024-05-08T16:21:26.304" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-05-08T16:21:31.305" level=info msg="One operation completed. Continue to run the next..."
time="2024-05-08T16:21:31.305" level=info msg="Performing pod actions in operation 7"
time="2024-05-08T16:21:31.305" level=info msg="Waiting all threads to finish on the current operation"
time="2024-05-08T16:21:31.310" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-05-08T16:21:36.310" level=info msg="One operation completed. Continue to run the next..."
time="2024-05-08T16:21:36.310" level=info msg="Performing pod actions in operation 8"
time="2024-05-08T16:21:36.310" level=info msg="Waiting all threads to finish on the current operation"
time="2024-05-08T16:21:36.315" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-05-08T16:21:56.315" level=info msg="All operations completed."
time="2024-05-08T16:21:56.315" level=info msg="**********************************************************************************************"
time="2024-05-08T16:21:56.315" level=info msg="**************************************** Pod Results ****************************************"
time="2024-05-08T16:21:56.315" level=info msg="**********************************************************************************************"
time="2024-05-08T16:21:56.315" level=info msg="------------------------------------ Pod Operation Summary -----------------------------------"
time="2024-05-08T16:21:56.315" level=info msg="Number of valid pod creation requests:             0         "
time="2024-05-08T16:21:56.315" level=info msg="Number of created pods:                            0         "
time="2024-05-08T16:21:56.315" level=info msg="Number of scheduled pods:                          0         "
time="2024-05-08T16:21:56.315" level=info msg="Number of initialized pods:                        0         "
time="2024-05-08T16:21:56.315" level=info msg="Number of started pods:                            0         "
time="2024-05-08T16:21:56.315" level=info msg="Number of running pods:                            0         "
time="2024-05-08T16:21:56.315" level=info msg="Pod creation throughput (pods/minutes):            NaN       "
time="2024-05-08T16:21:56.315" level=info msg="Pod creation average latency:                      NaN       "
time="2024-05-08T16:21:56.315" level=info msg="--------------------------------- Pod Startup Latencies (ms) ---------------------------------"
time="2024-05-08T16:21:56.315" level=info msg="                                                   median     min        max        99%       "
time="2024-05-08T16:21:56.315" level=info msg="Pod creation latency stats (server):               ---        ---        ---        ---       "
time="2024-05-08T16:21:56.315" level=info msg="Pod scheduling latency stats (server):             ---        ---        ---        ---       "
time="2024-05-08T16:21:56.315" level=info msg="Pod image pulling latency stats (server):          ---        ---        ---        ---       "
time="2024-05-08T16:21:56.315" level=info msg="Pod starting latency stats (server):               ---        ---        ---        ---       "
time="2024-05-08T16:21:56.316" level=info msg="Pod startup total latency (server):                ---        ---        ---        ---       "
time="2024-05-08T16:21:56.316" level=info msg="Pod client-server e2e latency (create-to-ready):   ---        ---        ---        ---       "
time="2024-05-08T16:21:56.316" level=info msg="Pod scheduling latency stats (client):             ---        ---        ---        ---       "
time="2024-05-08T16:21:56.316" level=info msg="Pod initialization latency on kubelet (client):    ---        ---        ---        ---       "
time="2024-05-08T16:21:56.316" level=info msg="Pod starting latency stats (client):               ---        ---        ---        ---       "
time="2024-05-08T16:21:56.316" level=info msg="Pod startup total latency (client):                ---        ---        ---        ---       "
time="2024-05-08T16:21:56.316" level=info msg="--------------------------------- Pod API Call Latencies (ms) --------------------------------"
time="2024-05-08T16:21:56.316" level=info msg="                                                   median     min        max        99%       "
time="2024-05-08T16:21:56.316" level=info msg="run pod latency:                                   0          0          0          0         "
time="2024-05-08T16:21:56.316" level=info msg="copy pod latency:                                  0          0          0          0         "
time="2024-05-08T16:21:56.316" level=info msg="Pod Creation Success Rate: 0 %"
time="2024-05-08T16:21:56.316" level=info msg="Benchmark run completed."
